text	label
osilinus lineatus common name the thick top shell is a species of sea snail a marine gastropod mollusk in the family trochidae the top snails	10
bulbophyllum alagense is a species of orchid in the genus bulbophyllum	11
our own high school al warqa'a is a school for boys from grade 1 to grade 12 in al warqa'a united arab emirates	2
len duvall obe is a labour party politician member of the london assembly and a former chair of the metropolitan police authority	5
the t r kelly house at 164 w 200 south in springville utah united states was built in 1903 it was listed on the national register of historic places in 1993 according to architectural historian deborah r	7
anyone who has driven from springerville to alpine has seen nelson reservoir a long and narrow lake it follows the nutrioso creek valley for nearly a mile fish that remain in nelson reservoir after summer stockings can grow to good size making it a popular fishing site with local anglers	8
aaronsohnia is a genus in the family asteraceae native to mainly non salty steppes and deserts in north africa and middle east it was named in 1927 after the agronomist aaron aaronsohn by the botanists otto warburg  1859 1938  and alexander eig  1894 1938 	11
german submarine u 373 was a type viic u boat of nazi germany 's kriegsmarine during world war ii she carried out thirteen patrols before being sunk by a british aircraft in june 1944 in the bay of biscay she was a member of 16 wolfpacks she sank three ships	6
portage central high school  pchs  is a high school in portage michigan	2
whole new you is american singer songwriter and musician shawn colvin 's sixth album and also her sixth studio album released in 2001 it was her first new release in over four years	12
de simon group s p a is a bus manufacturer and coachbuilder based in osoppo udine italy	1
jennifer rene jen psaki  pronounced s ki   born 1978  is the spokesperson for the united states department of state and a former spokesperson for u s president barack obama	5
el negrell is a mountain of catalonia spain it has an elevation of 1345 metres above sea level	8
sunn amplifiers are a brand of musical instrument amplifiers	1
liptena minziro is a butterfly in the lycaenidae family it is found in the kakamega forest in kenya and at minziro forest in tanzania	10
bemb zar reservoir is a reservoir in hornachuelos province of c rdoba andalusia spain it is located in the sierra de hornachuelos a mountain range of the sierra morena	8
10 000 hz legend is the third studio album by french music duo air released in france on 28 may 2001 by virgin records and in the united states on 29 may 2001 by astralwerks on this album tracks are longer and more electronic oriented than on their previous records	12
the ss heraklion  sometimes spelled out in books as the iraklion  was a car ferry operating the lines piraeus chania and piraeus irakleio between 1965 and 1966 the ship capsized and sank on 8 december 1966 in the aegean sea resulting in the death of over 200 people	6
the ipojuca river is a river of pernambuco state in western brazil	8
diabantia perparva is a species of praying mantis in the genus diabantia in the order mantodea	10
private violence is a 2014 american documentary film directed and produced by cynthia hill the film premiered in competition category of u s documentary competition program at the 2014 sundance film festival on january 19 2014	13
